,rating,submission_time,review_text,product_name,brand_name,rule_patterns_sentiment,dominant_topic
123,2,2023-03-13,"I’ve used this product for 2 weeks and I’m returning it. On its own — with no other products — it’s luscious, creamy, and hydrating. That said, it keeps pilling. I’ve tried using less product, waited a full 20 minutes to make sure the previous product (either serum or retinol) had been completely absorbed, and it kept pilling. I’m not going to change my entire skin routine to work this product in (I.e., switch out my serums and/or retinol products for something that ~ could ~ be more compatible), so it has to go.",Ultra Repair Cream Intense Hydration,First Aid Beauty,Positive,
124,5,2023-03-12,"It’s not life changing but I will say it’s hydrating and doesn’t make me break out on my face. It is skin barrier friendly. It can be used anywhere and since I’ve gotten it in November, it’s lasted me a while.",Ultra Repair Cream Intense Hydration,First Aid Beauty,Positive,
125,3,2023-03-11,"I honestly don’t understand the hype for this product. I know it’s a cult favorite, but I haven’t noticed anything special about it. I’ve been using it for a few weeks and it doesn’t feel like it penetrates the skin deeply enough. I like the texture of it, it’s not greasy or drying, and it works fine under makeup, but I don’t think it’s worth the price. I’ve used drug store moisturizers that gave me the same results. I’ve started breaking out again since I started using it, too. Not the worst moisturizer ever, but I don’t see a reason to buy it again. I’m disappointed, I expected a lot more given how much everyone seems to love it!",Ultra Repair Cream Intense Hydration,First Aid Beauty,Positive,
126,5,2023-03-11,"This is the only product that has worked on my eczema and lupus-ridden skin. Truly amazing! My rheumatologist also recommended it! Even though I have super sensitive skin, it moisturizes and offers the right things to skin barrier for optimal healthy skin!",Ultra Repair Cream Intense Hydration,First Aid Beauty,Positive,
127,1,2023-03-11,This product absolutely ruined my skin. I rarely breakout and this has caused the worst breakouts all over my chin and cheeks and all of my pores are clogged. I’m so upset and wish I never used this.,Ultra Repair Cream Intense Hydration,First Aid Beauty,Negative,0.0
128,5,2023-03-09,I’ve suffered with facial psoriasis for so long and this is the only product that has ever helped me (including prescriptions) I will always repurchase this and recommend it to anyone with very dry and irritated skin.,Ultra Repair Cream Intense Hydration,First Aid Beauty,Negative,2.0
129,4,2023-03-09,"I feel like this product is really smooth, thin, and feels good on the skin. Maybe it dries up too quickly (I have dry skin), but overall really good product!",Ultra Repair Cream Intense Hydration,First Aid Beauty,Positive,
130,5,2023-03-05,MY FAVORITE CREAM EVER! It helped to clear my skin! The most gentle moisturizer. If I had to take one thing to a deserted Island it would be this.,Ultra Repair Cream Intense Hydration,First Aid Beauty,Positive,
131,1,2023-03-04,"After reading raving reviews, I decided to finally give this a try. Unfortunately it caused me to break out almost immediately and I rarely get breakouts. I will not be rebuying and am tossing immediately.",Ultra Repair Cream Intense Hydration,First Aid Beauty,Negative,2.0
132,5,2023-03-04,"Highly recommend for sensitive dry skin -pros: soothing, unscented, non-greasy, ceramides, no pilling, layers well with other products, works with makeup and at night, good price, no dyes or extra ingredients -cons: none",Ultra Repair Cream Intense Hydration,First Aid Beauty,Positive,
133,5,2023-03-04,I have been using this cream after my skincare routine and it’s been a lifesaver! I am very picky about the texture moisturizers leave my face feeling but there’s no complaints from me! hydraited and,Ultra Repair Cream Intense Hydration,First Aid Beauty,Positive,
134,1,2023-03-04,"Used this product for several weeks to soothe my extremely dry, sensitive skin, and was hopeful based on the reviews. But this product makes my entire face burn very badly every time, and my skin is red for days after. Really mad that I paid this much for a product that literally does damage. Had to stop using. Even though it’s specifically for sensitive skin, I don’t recommend.",Ultra Repair Cream Intense Hydration,First Aid Beauty,Negative,0.0
135,1,2023-03-03,"I used this for 5 days and developed horrible redness and cystic acne all over my cheeks and forehead. Not only that, after a couple of days my skin started burning after application. Pills horribly under makeup. Not worth it!",Ultra Repair Cream Intense Hydration,First Aid Beauty,Negative,2.0
136,4,2023-03-02,It works great when my skin is extra dry and is a great value for the big container. The only downside is it doesn’t feel great on my skin or create that dewy look I love. I would still recommend tho!,Ultra Repair Cream Intense Hydration,First Aid Beauty,Positive,
137,5,2023-03-01,"super freaking good omg. literally deletes texture in the skin, and only need a pea size amount!",Ultra Repair Cream Intense Hydration,First Aid Beauty,Positive,
138,1,2023-03-01,"I used this product for a week and developed the largest breakout I have experienced in years, Large painful cysts developed around my mouth and chin and my pores around and on my nose became clogged. This was the only change in my skincare routine, so I know this product is what caused my problem. The breakout took longer to heal than the amount of time I used this product. As soon as I switched to a new moisturizer my face instantly began to heal. DO NOT buy this product if you have sensitive or acne prone skin. Was hoping this would help with the side effects of tretinoin during the winter months. I will never be using products from this brand again.",Ultra Repair Cream Intense Hydration,First Aid Beauty,Positive,
139,5,2023-03-20,I absolutely LOVEEEEEE these!! I have very dry skin and these make my skin look and feel amazing!! I highly recommend,Alpha Beta Extra Strength Daily Peel Pads,Dr. Dennis Gross Skincare,Positive,
140,1,2023-03-17,Bought the 5 pack thankfully bad idea it’s supposed to be great but it broke me out,Alpha Beta Extra Strength Daily Peel Pads,Dr. Dennis Gross Skincare,Positive,
141,1,2023-03-10,"I tried the sample for about 1 week, saw amazing results and ordered the product but was very disappointed, so improvement in acne, no improvement in skin at all.seems like the sample quality is not same as the product quality itself",Alpha Beta Extra Strength Daily Peel Pads,Dr. Dennis Gross Skincare,Negative,2.0
142,5,2023-03-10,This product is a must have! Wanted to add exfoliation to my routine and this is doing what it says it was gonna do. I have had some old acne On scars and in one month my scars are clearing up. I use this every other night with their retinol and my skin have not been brighter. I can’t wait to see what 2 month of results yield. Expensive but effective,Alpha Beta Extra Strength Daily Peel Pads,Dr. Dennis Gross Skincare,Positive,
143,5,2023-03-10,"I have used 4 treatments so far in two weeks, and they work like a charm!! I’ve never felt my skin this clearer and even toned. I’m olive toned and have oily skin, it works just great and is safe, evened my skin and reduced hyperpigmentation.",Alpha Beta Extra Strength Daily Peel Pads,Dr. Dennis Gross Skincare,Positive,
144,5,2023-03-06,"I have been a fan of dr Dennis gross since 2018! My favorite go to products! I’m an African American woman who suffers from PCOS, so really a great product to have for hormonal breakouts and dark spots! HOWEVER WEAR SUNSCREEN especially in the summer or you may have a chemical burn due to light exposure",Alpha Beta Extra Strength Daily Peel Pads,Dr. Dennis Gross Skincare,Positive,
145,5,2023-03-04,This product is worth it !! But your have to commit to 60 days !,Alpha Beta Extra Strength Daily Peel Pads,Dr. Dennis Gross Skincare,Positive,
146,1,2023-03-04,I got so excited for this product after reading the reviews but I can honestly say it did absolutely nothing for my skin.,Alpha Beta Extra Strength Daily Peel Pads,Dr. Dennis Gross Skincare,Positive,
147,5,2023-03-03,Absolutely love these miracle wipes! They actually do everything demonstrated in the pics. I have sensitive skin and I’ve been able to tolerate the extra strength wipes just fine! So happy I found these!,Alpha Beta Extra Strength Daily Peel Pads,Dr. Dennis Gross Skincare,Positive,
148,1,2023-03-03,"Don’t use. I have never in my life felt a burn like this. My skin is inflamed and extremely irritated, it burns to touch or put any products on my face. Stay far, far away.",Alpha Beta Extra Strength Daily Peel Pads,Dr. Dennis Gross Skincare,Positive,
149,5,2023-03-02,"Absolutely amazing product. Photo on the left was before, photo on the right was taken just 5 days later. I use this product each night on a clean face followed by a hyaluronic acid serum and moisturizer. It’s been months since my skin looked so even and clear!",Alpha Beta Extra Strength Daily Peel Pads,Dr. Dennis Gross Skincare,Positive,
150,5,2023-03-20,"I kid you not I’ve been buying this for 2 years now, I used to have very oily skin and used to run through blotting sheets like crazy and this helped so much! Also makes my make up look so dewy and awesome!! recommended",The True Cream Aqua Bomb,belif,Positive,
151,1,2023-03-18,Tried this under my makeup and it looked AWFUL. Also tried it at nice and the fragrance is way too strong and didn’t make my skin feel very hydrated.. Definitely returning.,The True Cream Aqua Bomb,belif,Positive,
152,5,2023-03-14,"This is a staple in my routine! Absolutely love the gel texture and cooling effect, and have definitely noticed that my face is noticeably smoother and more moisturized. It’s also lightweight enough to use under makeup, and it doesn’t make my oily t-zone worse.",The True Cream Aqua Bomb,belif,Positive,
153,4,2023-03-11,"definitely the most hydrating gel cream i’ve used, i’ve switched over to using more rich creams for my dry skin but during the summer when i’m more oily this moisturizer is 10/10 so cooling and soothing. Also very little to no fragrance so it didn’t irritate my sensitive and acne prone skin",The True Cream Aqua Bomb,belif,Positive,
154,5,2023-03-06,I love this product. My skin is very sensitive and it was like moisture was purely being injected in my skin. Amaze,The True Cream Aqua Bomb,belif,Positive,
155,5,2023-03-05,"This is a must have in my household. I’ve been using this for years! When I met my husband, he loved the smell of my face and now three years later, he gets upset when we don’t have this on hand. It’s the absolute best of the best.",The True Cream Aqua Bomb,belif,Positive,
156,5,2023-03-04,I love this! Cleared my textured skin! And feels very moisturized! Very happy with my purchase! I have very sensitive skin!,The True Cream Aqua Bomb,belif,Positive,
