,rating,submission_time,review_text,product_name,brand_name,rule_ratings_sentiment,tokens,rule_words_sentiment,rule_patterns_sentiment,processed_reviews,encoded_sentiment,rf_sentiment,rf_rating
51,5,2023-03-08,Amazing!!! My lips literally react so badly to every single lip balm or chapstick. I had a allergic reaction to jack black spf lip balm and this saved my lips!! They are super soft and moisturized (:,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,Positive,"['amaze', 'lip', 'literally', 'react', 'badly', 'every', 'single', 'lip', 'balm', 'chapstick', 'allergic', 'reaction', 'jack', 'black', 'spf', 'lip', 'balm', 'save', 'lip', 'super', 'soft', 'moisturize']",Neutral,Positive,amaze lip literally react badly every single lip balm chapstick allergic reaction jack black spf lip balm save lip super soft moisturize,2,Positive,5.0
52,5,2023-03-08,I use this every single night right before I go to bed and it leaves my lips super smooth in the morning!,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,Positive,"['use', 'every', 'single', 'night', 'right', 'go', 'bed', 'leaf', 'lip', 'super', 'smooth', 'morning']",Neutral,Positive,use every single night right go bed leaf lip super smooth morning,2,Positive,5.0
53,5,2023-03-08,"I have these in vanilla and sweet candy. I use them every day, multiple times a day. They hydrate much better than standard lip balms, and they last forever. I’ve definitely had them for over a year—they they don’t change in consistency or effectiveness.",Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,Positive,"['vanilla', 'sweet', 'candy', 'use', 'every', 'day', 'multiple', 'time', 'day', 'hydrate', 'much', 'well', 'standard', 'lip', 'balm', 'last', 'forever', '’', 'definitely', 'year—they', '’', 'change', 'consistency', 'effectiveness']",Neutral,Positive,vanilla sweet candy use every day multiple time day hydrate much well standard lip balm last forever ’ definitely year—they ’ change consistency effectiveness,2,Positive,5.0
54,5,2023-03-07,This product is amazing. It really does smell likes gummy bears and leaves the best moisturizing feeling for a period of time. Stays shiny like a gloss,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,Positive,"['product', 'amaze', 'really', 'smell', 'like', 'gummy', 'bear', 'leaf', 'best', 'moisturize', 'feel', 'period', 'time', 'stay', 'shiny', 'like', 'gloss']",Neutral,Positive,product amaze really smell like gummy bear leaf best moisturize feel period time stay shiny like gloss,2,Positive,3.0
55,3,2023-03-07,"This product is marketed as a sleeping mask but i would say its more of a lip balm. It doesnt hydrate at all so dont turn to this looking to help dry lips. It doesnt last long at all. But it does look pretty on the lips, is not sticky, and has a really nice buttery texture. Just wish that wasnt the only upside!",Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,Neutral,"['product', 'market', 'sleep', 'mask', 'would', 'say', 'lip', 'balm', 'doesnt', 'hydrate', 'dont', 'turn', 'look', 'help', 'dry', 'lip', 'doesnt', 'last', 'long', 'look', 'pretty', 'lip', 'sticky', 'really', 'nice', 'buttery', 'texture', 'wish', 'wasnt', 'upside']",Neutral,Positive,product market sleep mask would say lip balm doesnt hydrate dont turn look help dry lip doesnt last long look pretty lip sticky really nice buttery texture wish wasnt upside,2,Positive,3.0
56,5,2023-03-07,"This product is a DEFINITE must for chapped lips! I get really chapped lips when I’m stressed out, especially in the winter and it saved my life!",Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,Positive,"['product', 'definite', 'must', 'chapped', 'lip', 'get', 'really', 'chapped', 'lip', '’', 'stress', 'especially', 'winter', 'save', 'life']",Neutral,Positive,product definite must chapped lip get really chapped lip ’ stress especially winter save life,2,Positive,5.0
57,5,2023-03-07,Love it!!!! Use it every night and it keeps my lips juicy throughout the whole day even in winter storms #canada. Highly recommend (it tastes great too),Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,Positive,"['love', 'use', 'every', 'night', 'keep', 'lip', 'juicy', 'throughout', 'whole', 'day', 'even', 'winter', 'storm', 'canada', 'highly', 'recommend', 'taste', 'great']",Positive,Positive,love use every night keep lip juicy throughout whole day even winter storm canada highly recommend taste great,2,Neutral,5.0
58,2,2023-03-07,"Received this in the Sephora birthday pack. Wanted to love this strawberry scented lip mask, but it didn’t do much for me. Actually left my lips feeling a little drier. I fine almost any other lip balm works better.",Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,Negative,"['receive', 'sephora', 'birthday', 'pack', 'want', 'love', 'strawberry', 'scent', 'lip', 'mask', '’', 'much', 'actually', 'left', 'lip', 'feel', 'little', 'drier', 'fine', 'almost', 'lip', 'balm', 'work', 'well']",Positive,Positive,receive sephora birthday pack want love strawberry scent lip mask ’ much actually left lip feel little drier fine almost lip balm work well,2,Positive,5.0
59,4,2023-03-07,after using this product for weeks it makes my lips feel very nice and you don’t really need a lot at a time so for the price i’d say it’s worth it because u don’t need to use that much it also doubles as a lipgloss!,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,Positive,"['use', 'product', 'week', 'make', 'lip', 'feel', 'nice', '’', 'really', 'need', 'lot', 'time', 'price', '’', 'say', '’', 'worth', 'u', '’', 'need', 'use', 'much', 'also', 'double', 'lipgloss']",Neutral,Positive,use product week make lip feel nice ’ really need lot time price ’ say ’ worth u ’ need use much also double lipgloss,2,Positive,5.0
60,5,2023-03-07,I’ve been using this for over 2 weeks now and it’s sooooo good. keeps my lips baby soft and it smells so nice and sweet too. 10/10 recommend,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,Positive,"['’', 'use', '2', 'week', '’', 'sooooo', 'good', 'keep', 'lip', 'baby', 'soft', 'smell', 'nice', 'sweet', '10/10', 'recommend']",Positive,Positive,’ use 2 week ’ sooooo good keep lip baby soft smell nice sweet 10/10 recommend,2,Positive,5.0
61,5,2023-03-06,It keeps my lips so glossy & hydrated !!! You can use as lip gloss if you want too :))),Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,Positive,"['keep', 'lip', 'glossy', 'hydrate', 'use', 'lip', 'gloss', 'want']",Neutral,Positive,keep lip glossy hydrate use lip gloss want,2,Neutral,2.0
62,5,2023-03-06,"Je ne comprenais tellement pas pourquoi tout le monde se lançait sur ce produit jusqu’a ce que je l’essaie moi-même. Il hydrate tellement bien les lèvre, il sent trop bon est n’est pas désagréable. Perso, je le porterais jour comme nuit, avec mes lèvres sèches, ce produit me donne l’impression de renaître. En plus, il vient avec un petit applicateur, donc pas besoin d’avoir le doigt tout gras en prélèvent dedans. J’adore! Je ne pourrais plus m’en passer! Il devrait toutes fois sortir plus d’odeur qui sont plus douce.",Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,Positive,"['je', 'ne', 'comprenais', 'tellement', 'pa', 'pourquoi', 'tout', 'le', 'monde', 'se', 'lançait', 'sur', 'ce', 'produit', 'jusqu', '’', 'ce', 'que', 'je', 'l', '’', 'essaie', 'moi-même', 'il', 'hydrate', 'tellement', 'bien', 'le', 'lèvre', 'il', 'sent', 'trop', 'bon', 'est', 'n', '’', 'est', 'pa', 'désagréable', 'perso', 'je', 'le', 'porterais', 'jour', 'comme', 'nuit', 'avec', 'me', 'lèvres', 'sèches', 'ce', 'produit', 'donne', 'l', '’', 'impression', 'de', 'renaître', 'en', 'plus', 'il', 'vient', 'avec', 'un', 'petit', 'applicateur', 'donc', 'pa', 'besoin', '’', 'avoir', 'le', 'doigt', 'tout', 'gras', 'en', 'prélèvent', 'dedans', 'j', '’', 'adore', 'je', 'ne', 'pourrais', 'plus', '’', 'en', 'passer', 'il', 'devrait', 'toutes', 'fois', 'sortir', 'plus', '’', 'odeur', 'qui', 'sont', 'plus', 'douce']",Neutral,Neutral,je ne comprenais tellement pa pourquoi tout le monde se lançait sur ce produit jusqu ’ ce que je l ’ essaie moi-même il hydrate tellement bien le lèvre il sent trop bon est n ’ est pa désagréable perso je le porterais jour comme nuit avec me lèvres sèches ce produit donne l ’ impression de renaître en plus il vient avec un petit applicateur donc pa besoin ’ avoir le doigt tout gras en prélèvent dedans j ’ adore je ne pourrais plus ’ en passer il devrait toutes fois sortir plus ’ odeur qui sont plus douce,1,Positive,5.0
63,5,2023-03-06,"love her! as a sleeping mask, i don’t think you could ask for anything better",Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,Positive,"['love', 'sleep', 'mask', '’', 'think', 'could', 'ask', 'anything', 'well']",Positive,Positive,love sleep mask ’ think could ask anything well,2,Positive,5.0
64,2,2023-03-06,really not worth it to be honest. barely hydrates my lips. so expensive and not cruelty free. kinda worth it cause of packaging . i was so hyped when i bought save ur money and buy some aquaphor instead,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,Negative,"['really', 'worth', 'honest', 'barely', 'hydrate', 'lip', 'expensive', 'cruelty', 'free', 'kinda', 'worth', 'cause', 'packaging', 'hyped', 'bought', 'save', 'ur', 'money', 'buy', 'aquaphor', 'instead']",Neutral,Positive,really worth honest barely hydrate lip expensive cruelty free kinda worth cause packaging hyped bought save ur money buy aquaphor instead,2,Neutral,5.0
65,5,2023-03-06,"Amazing product for dry lips. It is a mask, so you apply before bed then wipe excess in the morning. It smells so good you just wanna chew your lips off(I wont of course lol). Great product for out of control dry lips like mine!",Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,Positive,"['amaze', 'product', 'dry', 'lip', 'mask', 'apply', 'bed', 'wipe', 'excess', 'morning', 'smell', 'good', 'wan', 'na', 'chew', 'lip', 'wont', 'course', 'lol', 'great', 'product', 'control', 'dry', 'lip', 'like', 'mine']",Positive,Positive,amaze product dry lip mask apply bed wipe excess morning smell good wan na chew lip wont course lol great product control dry lip like mine,2,Positive,5.0
66,5,2023-03-05,Really like this product for before bed. It’s super hydrating and doesn’t feel tacky. The scents are great too!,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,Positive,"['really', 'like', 'product', 'bed', '’', 'super', 'hydrate', '’', 'feel', 'tacky', 'scent', 'great']",Neutral,Positive,really like product bed ’ super hydrate ’ feel tacky scent great,2,Positive,4.0
67,5,2023-03-05,"This is now my second time purchasing this product. It is super hydrating, also nice to wear during the day as well.",Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,Positive,"['second', 'time', 'purchasing', 'product', 'super', 'hydrate', 'also', 'nice', 'wear', 'day', 'well']",Neutral,Positive,second time purchasing product super hydrate also nice wear day well,2,Positive,1.0
68,5,2023-03-05,Within just a few days of using this lip mask my dry lips from the cold dry winter feel so much better. Not overly greasy and easy to sleep with it on,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,Positive,"['within', 'day', 'use', 'lip', 'mask', 'dry', 'lip', 'cold', 'dry', 'winter', 'feel', 'much', 'well', 'overly', 'greasy', 'easy', 'sleep']",Neutral,Neutral,within day use lip mask dry lip cold dry winter feel much well overly greasy easy sleep,1,Positive,5.0
69,5,2023-03-05,Love this lip masks so much I bought so many other flavours and if you have been thinking about getting it just buy it. It is literally so good. I would literally spend all my money on this. I’m not joking it’s literally amazing. ￼,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,Positive,"['love', 'lip', 'mask', 'much', 'bought', 'many', 'flavour', 'think', 'get', 'buy', 'literally', 'good', 'would', 'literally', 'spend', 'money', '’', 'joking', '’', 'literally', 'amaze', '￼']",Positive,Positive,love lip mask much bought many flavour think get buy literally good would literally spend money ’ joking ’ literally amaze ￼,2,Positive,4.0
70,3,2023-03-05,I think this is overpriced for what it is - lip balm. It is nice though and when I apply it my lips feel nice. Definitely a luxury and not a need.,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,Neutral,"['think', 'overprice', 'lip', 'balm', 'nice', 'though', 'apply', 'lip', 'feel', 'nice', 'definitely', 'luxury', 'need']",Neutral,Positive,think overprice lip balm nice though apply lip feel nice definitely luxury need,2,Positive,3.0
71,5,2023-03-05,I love this product because it keeps by lips really hydrated in the cold weather!,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,Positive,"['love', 'product', 'keep', 'lip', 'really', 'hydrate', 'cold', 'weather']",Positive,Negative,love product keep lip really hydrate cold weather,0,Positive,5.0
72,5,2023-03-05,"Received a sample and had to buy the full size immediately after I finished it. I’ve used a lot of Blistex and other chapsticks, and I think this really helped heal my chapped lips. Definitely recommend!",Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,Positive,"['receive', 'sample', 'buy', 'full', 'size', 'immediately', 'finish', '’', 'use', 'lot', 'blistex', 'chapsticks', 'think', 'really', 'help', 'heal', 'chapped', 'lip', 'definitely', 'recommend']",Neutral,Positive,receive sample buy full size immediately finish ’ use lot blistex chapsticks think really help heal chapped lip definitely recommend,2,Positive,5.0
73,4,2023-03-05,I love this product so much I use it day and night. It’s so hydrating and it’s like a lipgloss! ￼,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,Positive,"['love', 'product', 'much', 'use', 'day', 'night', '’', 'hydrate', '’', 'like', 'lipgloss', '￼']",Positive,Positive,love product much use day night ’ hydrate ’ like lipgloss ￼,2,Positive,5.0
